STORE_NUM,TRANSDATE,INVOICE,CAS_CODE,AMT_TENDER,CHANGE,NAME,REF_NO,DATE,TIME,TAG,PAYCODE,TRN_CODE,REF_CODE,ORDERSLIP,REC_NO,CUSINFO1,CUSINFO2,CUSINFO3,TIN_TAG,TRANSNO,POS,BRANCH
1,2026-02-09 00:00:00,00144279,12806,240.000,0.000,,604004288550,2026-02-09 00:00:00,12:06,S,15,S,,45,1,,,,1,00143630,1,SMNAG
1,2026-02-09 00:00:00,00144280,12806,99.000,0.000,,,2026-02-09 00:00:00,12:18,S,00001,S,,OUTNA,1,,,,0,00143631,1,SMNAG
1,2026-02-09 00:00:00,00144281,12806,1000.000,482.860,,,2026-02-09 00:00:00,12:21,S,00001,S,,60,1,,,,1,00143632,1,SMNAG
1,2026-02-09 00:00:00,00144282,12806,0.010,0.000,,143632,2026-02-09 00:00:00,12:22,S,18,S,,AD60,1,,,,0,00143633,1,SMNAG
1,2026-02-09 00:00:00,00144283,12806,724.000,0.000,,604004358803,2026-02-09 00:00:00,12:25,S,15,S,,42,1,,,,0,00143634,1,SMNAG
1,2026-02-09 00:00:00,00144284,12806,469.280,0.000,,604004375506,2026-02-09 00:00:00,12:28,S,15,S,,AD42,1,,,,1,00143635,1,SMNAG
1,2026-02-09 00:00:00,00144285,12806,1000.000,235.000,,,2026-02-09 00:00:00,12:30,S,00001,S,,79,1,,,,0,00143636,1,SMNAG
1,2026-02-09 00:00:00,00144286,12806,1000.000,504.000,,,2026-02-09 00:00:00,12:32,S,00001,S,,99,1,,,,0,00143637,1,SMNAG
1,2026-02-09 00:00:00,00144287,12806,1500.000,354.000,,,2026-02-09 00:00:00,12:33,S,00001,S,,69,1,,,,0,00143638,1,SMNAG
1,2026-02-09 00:00:00,00144288,12806,0.010,0.000,,143638,2026-02-09 00:00:00,12:36,S,18,S,,AD69,1,,,,0,00143639,1,SMNAG
1,2026-02-09 00:00:00,00144289,12806,3000.000,83.000,,,2026-02-09 00:00:00,12:45,S,00001,S,,54,1,,,,0,00143640,1,SMNAG
1,2026-02-09 00:00:00,00144290,12806,288.000,0.000,,604004451387,2026-02-09 00:00:00,12:48,S,15,S,,56,1,,,,0,00143641,1,SMNAG
1,2026-02-09 00:00:00,00144291,12806,500.000,24.000,,,2026-02-09 00:00:00,12:49,S,00001,S,,35,1,,,,0,00143642,1,SMNAG
1,2026-02-09 00:00:00,00144292,12806,1000.000,400.720,,,2026-02-09 00:00:00,12:57,S,00001,S,,42,1,,,,1,00143643,1,SMNAG
1,2026-02-09 00:00:00,00144293,12806,1000.000,414.000,,,2026-02-09 00:00:00,13:03,S,00001,S,,27,1,,,,0,00143644,1,SMNAG
1,2026-02-09 00:00:00,00144294,12806,1000.000,780.720,,,2026-02-09 00:00:00,13:13,S,00001,S,,99,1,,,,1,00143645,1,SMNAG
1,2026-02-09 00:00:00,00144295,12806,780.000,631.000,,,2026-02-09 00:00:00,13:14,S,00001,S,,AD99,1,,,,0,00143646,1,SMNAG
1,2026-02-09 00:00:00,00144296,12806,500.000,247.860,,,2026-02-09 00:00:00,13:27,S,00001,S,,78,1,,,,1,00143647,1,SMNAG
1,2026-02-09 00:00:00,00144297,12806,247.000,9.000,,,2026-02-09 00:00:00,13:27,S,00001,S,,AD78,1,,,,0,00143648,1,SMNAG
1,2026-02-09 00:00:00,00144298,12806,500.000,202.000,,,2026-02-09 00:00:00,13:31,S,00001,S,,60,1,,,,0,00143649,1,SMNAG
1,2026-02-09 00:00:00,00144299,12806,1202.000,347.720,,,2026-02-09 00:00:00,13:33,S,00001,S,,AD60,1,,,,1,00143650,1,SMNAG
1,2026-02-09 00:00:00,00144300,12806,1000.000,655.720,,,2026-02-09 00:00:00,15:12,S,00001,S,,89,1,,,,1,00143651,1,SMNAG
1,2026-02-09 00:00:00,00144301,12806,655.000,536.000,,,2026-02-09 00:00:00,15:13,S,00001,S,,AD89,1,,,,0,00143652,1,SMNAG
1,2026-02-09 00:00:00,00144302,12806,0.000,0.000,,,2026-02-09 00:00:00,15:14,S,00001,S,,,1,,,,0,00143653,1,SMNAG
1,2026-02-09 00:00:00,00144303,12806,301.420,0.000,,604007976405,2026-02-09 00:00:00,15:16,S,15,S,,42,1,,,,1,00143654,1,SMNAG
1,2026-02-09 00:00:00,00144304,12806,0.000,0.000,,,2026-02-09 00:00:00,15:16,S,00001,S,,,1,,,,0,00143655,1,SMNAG
1,2026-02-09 00:00:00,00144305,12806,278.000,0.000,,604007982918,2026-02-09 00:00:00,15:18,S,15,S,,AD42,1,,,,0,00143656,1,SMNAG
1,2026-02-09 00:00:00,00144306,12806,0.000,0.000,,,2026-02-09 00:00:00,15:18,S,00001,S,,,1,,,,0,00143657,1,SMNAG
1,2026-02-09 00:00:00,00144307,12806,600.000,7.850,,,2026-02-09 00:00:00,15:22,S,00001,S,,50,1,,,,1,00143658,1,SMNAG
1,2026-02-09 00:00:00,00144308,12806,109.000,0.000,,,2026-02-09 00:00:00,15:26,S,00001,S,,CHA,1,,,,0,00143659,1,SMNAG
1,2026-02-09 00:00:00,00144309,12806,0.010,0.000,,143659,2026-02-09 00:00:00,15:29,S,18,S,,41,1,,,,0,00143660,1,SMNAG
1,2026-02-09 00:00:00,00144310,12806,1019.000,500.430,,,2026-02-09 00:00:00,15:33,S,00001,S,,78,1,,,,1,00143661,1,SMNAG
1,2026-02-09 00:00:00,00144311,12806,2742.000,0.000,,60400709197,2026-02-09 00:00:00,15:48,S,15,S,,80,1,,,,0,00143662,1,SMNAG
1,2026-02-09 00:00:00,00144312,12806,150.000,41.000,,,2026-02-09 00:00:00,15:59,S,00001,S,,44,1,,,,0,00143663,1,SMNAG
1,2026-02-09 00:00:00,00144313,12806,200.000,30.000,,,2026-02-09 00:00:00,16:01,S,00001,S,,79,1,,,,1,00143664,1,SMNAG
1,2026-02-09 00:00:00,00144314,12806,1006.000,800.280,,,2026-02-09 00:00:00,16:07,S,00001,S,,40,1,,,,1,00143665,1,SMNAG
1,2026-02-09 00:00:00,00144315,12806,1000.000,533.000,,,2026-02-09 00:00:00,16:09,S,00001,S,,413,1,,,,0,00143666,1,SMNAG
1,2026-02-09 00:00:00,00144316,12806,533.000,203.710,,,2026-02-09 00:00:00,16:10,S,00001,S,,AD41,1,,,,1,00143667,1,SMNAG
1,2026-02-09 00:00:00,00144317,12806,206.000,50.290,,,2026-02-09 00:00:00,16:16,S,00001,S,,60,1,,,,1,00143668,1,SMNAG
1,2026-02-09 00:00:00,00144318,12806,500.000,156.430,,,2026-02-09 00:00:00,16:20,S,00001,S,,56,1,,,,1,00143669,1,SMNAG
1,2026-02-09 00:00:00,00144319,12806,259.000,0.000,,,2026-02-09 00:00:00,16:21,S,00001,S,,AD56,1,,,,0,00143670,1,SMNAG
1,2026-02-09 00:00:00,00144320,12806,200.000,30.000,,,2026-02-09 00:00:00,16:24,S,00001,S,,54,1,,,,1,00143671,1,SMNAG
1,2026-02-09 00:00:00,00144321,12806,1500.000,325.000,,,2026-02-09 00:00:00,16:27,S,00001,S,,81,1,,,,0,00143672,1,SMNAG
1,2026-02-09 00:00:00,00144322,12806,500.000,302.000,,,2026-02-09 00:00:00,16:28,S,00001,S,,38,1,,,,0,00143673,1,SMNAG
1,2026-02-09 00:00:00,00144323,12806,1000.000,206.000,,,2026-02-09 00:00:00,16:31,S,00001,S,,69,1,,,,0,00143674,1,SMNAG
1,2026-02-09 00:00:00,00144324,12806,100.000,1.000,,,2026-02-09 00:00:00,16:32,S,00001,S,,AD69,1,,,,0,00143675,1,SMNAG
1,2026-02-09 00:00:00,00144325,12806,604.000,0.000,,604008268402,2026-02-09 00:00:00,16:36,S,15,S,,99,1,,,,0,00143676,1,SMNAG
1,2026-02-09 00:00:00,00144326,12806,0.010,0.000,,143673,2026-02-09 00:00:00,16:37,S,18,S,,AD38,1,,,,0,00143677,1,SMNAG
1,2026-02-09 00:00:00,00144327,12806,0.010,0.000,,143671,2026-02-09 00:00:00,16:38,S,15,S,,AD54,1,,,,0,00143678,1,SMNAG
1,2026-02-09 00:00:00,00144328,12806,1000.000,622.000,,,2026-02-09 00:00:00,16:41,S,00001,S,,42,1,,,,0,00143679,1,SMNAG
1,2026-02-09 00:00:00,00144329,12806,1000.000,405.000,,,2026-02-09 00:00:00,16:46,S,00001,S,,89,1,,,,0,00143680,1,SMNAG
1,2026-02-09 00:00:00,00144330,12806,170.000,0.000,,,2026-02-09 00:00:00,16:52,S,00001,S,,40,1,,,,1,00143681,1,SMNAG
1,2026-02-09 00:00:00,00144331,12806,102.000,20.570,,,2026-02-09 00:00:00,16:55,S,00001,S,,46,1,,,,1,00143682,1,SMNAG
1,2026-02-09 00:00:00,00144332,12806,100.000,61.000,,,2026-02-09 00:00:00,16:56,S,00001,S,,50,1,,,,0,00143683,1,SMNAG
1,2026-02-09 00:00:00,00144333,12806,0.010,0.000,,FREE GRAVY LSM,2026-02-09 00:00:00,17:04,S,2,S,,000,1,,,,0,00143684,1,SMNAG
