STORE_NUM,TRANSDATE,INVOICE,CAS_CODE,AMT_TENDER,CHANGE,NAME,REF_NO,DATE,TIME,TAG,PAYCODE,TRN_CODE,REF_CODE,ORDERSLIP,REC_NO,CUSINFO1,CUSINFO2,CUSINFO3,TIN_TAG,TRANSNO,POS,BRANCH
1,2026-02-09 00:00:00,00250455,19122,1000.000,175.000,,,2026-02-09 00:00:00,07:25,S,00001,S,,11,1,,,,1,00247627,1,BMC
1,2026-02-09 00:00:00,00250456,19122,170.000,99.290,,,2026-02-09 00:00:00,07:35,S,00001,S,,97,1,,,,1,00247628,1,BMC
1,2026-02-09 00:00:00,00250457,19122,99.000,0.000,,,2026-02-09 00:00:00,07:36,S,00001,S,,,1,,,,0,00247629,1,BMC
1,2026-02-09 00:00:00,00250458,19122,1000.000,420.000,,,2026-02-09 00:00:00,08:01,S,00001,S,,97,1,,,,0,00247630,1,BMC
1,2026-02-09 00:00:00,00250459,19122,1000.000,811.000,,,2026-02-09 00:00:00,08:07,S,00001,S,,50,1,,,,0,00247631,1,BMC
1,2026-02-09 00:00:00,00250460,19122,432.000,0.000,,567747,2026-02-09 00:00:00,08:16,S,11,S,,24,1,,,,0,00247632,1,BMC
1,2026-02-09 00:00:00,00250461,19122,263.000,0.000,,868880,2026-02-09 00:00:00,08:19,S,18,S,,,1,,,,0,00247633,1,BMC
1,2026-02-09 00:00:00,00250462,19122,0.000,0.000,,,2026-02-09 00:00:00,08:19,S,00001,S,,,1,,,,0,00247634,1,BMC
1,2026-02-09 00:00:00,00250463,19122,200.000,3.000,,,2026-02-09 00:00:00,08:20,S,00001,S,,71,1,,,,0,00247635,1,BMC
1,2026-02-09 00:00:00,00250464,19122,0.010,0.000,,247634,2026-02-09 00:00:00,08:21,S,10,S,,,1,,,,0,00247636,1,BMC
1,2026-02-09 00:00:00,00250465,19122,1000.000,741.430,,,2026-02-09 00:00:00,08:35,S,00001,S,,20,1,,,,1,00247637,1,BMC
1,2026-02-09 00:00:00,00250466,19122,741.000,627.000,,,2026-02-09 00:00:00,08:36,S,00001,S,,,1,,,,0,00247638,1,BMC
1,2026-02-09 00:00:00,00250467,19122,0.010,0.000,,247638,2026-02-09 00:00:00,08:36,S,10,S,,,1,,,,0,00247639,1,BMC
1,2026-02-09 00:00:00,00250468,19122,308.570,0.000,,153516,2026-02-09 00:00:00,08:41,S,11,S,,06,1,,,,1,00247640,1,BMC
1,2026-02-09 00:00:00,00250469,19122,358.000,0.000,,153516,2026-02-09 00:00:00,08:41,S,11,S,,,1,,,,0,00247641,1,BMC
1,2026-02-09 00:00:00,00250470,19122,119.000,0.000,,,2026-02-09 00:00:00,08:43,S,00001,S,,06,1,,,,0,00247642,1,BMC
