STORE_NUM,TRANSDATE,INVOICE,CAS_CODE,AMT_TENDER,CHANGE,NAME,REF_NO,DATE,TIME,TAG,PAYCODE,TRN_CODE,REF_CODE,ORDERSLIP,REC_NO,CUSINFO1,CUSINFO2,CUSINFO3,TIN_TAG,TRANSNO,POS,BRANCH
1,2025-10-08 00:00:00,00013591,2025,1000.000,692.150,,,2025-10-08 00:00:00,12:42,S,00001,S,,27,1,,,,1,00013490,1,AYALA-FRN
1,2025-10-08 00:00:00,00013592,2025,1121.000,0.000,,,2025-10-08 00:00:00,12:46,S,00001,S,,14,1,,,,0,00013491,1,AYALA-FRN
1,2025-10-08 00:00:00,00013593,2025,1000.000,722.000,,,2025-10-08 00:00:00,12:47,S,00001,S,,27,1,,,,0,00013492,1,AYALA-FRN
1,2025-10-08 00:00:00,00013594,2025,1000.000,669.290,,,2025-10-08 00:00:00,12:53,S,00001,S,,22,1,,,,1,00013493,1,AYALA-FRN
1,2025-10-08 00:00:00,00013595,2025,500.000,62.000,,,2025-10-08 00:00:00,12:57,S,00001,S,,27,1,,,,0,00013494,1,AYALA-FRN
1,2025-10-08 00:00:00,00013596,2025,771.000,0.290,,,2025-10-08 00:00:00,13:00,S,00001,S,,24,1,,,,1,00013495,1,AYALA-FRN
1,2025-10-08 00:00:00,00013597,2025,500.000,222.000,,,2025-10-08 00:00:00,13:07,S,00001,S,,39,1,,,,0,00013496,1,AYALA-FRN
1,2025-10-08 00:00:00,00013598,2025,1000.000,386.000,,,2025-10-08 00:00:00,13:08,S,00001,S,,22,1,,,,0,00013497,1,AYALA-FRN
1,2025-10-08 00:00:00,00013599,2025,1000.000,400.000,,,2025-10-08 00:00:00,13:17,S,00001,S,,20,1,,,,1,00013498,1,AYALA-FRN
1,2025-10-08 00:00:00,00013600,2025,400.000,183.000,,,2025-10-08 00:00:00,13:17,S,00001,S,,add20,1,,,,0,00013499,1,AYALA-FRN
1,2025-10-08 00:00:00,00013601,2025,283.570,0.000,,528105940945,2025-10-08 00:00:00,13:26,S,2,S,,22,1,,,,1,00013500,1,AYALA-FRN
1,2025-10-08 00:00:00,00013602,2025,1000.000,677.000,,,2025-10-08 00:00:00,13:39,S,00001,S,,22,1,,,,0,00013501,1,AYALA-FRN
1,2025-10-08 00:00:00,00013603,2025,1000.000,363.000,,,2025-10-08 00:00:00,13:55,S,00001,S,,14,1,,,,0,00013502,1,AYALA-FRN
1,2025-10-08 00:00:00,00013604,2025,1000.000,645.720,,,2025-10-08 00:00:00,14:23,S,00001,S,,22,1,,,,1,00013503,1,AYALA-FRN
1,2025-10-08 00:00:00,00013605,2025,645.720,256.720,,,2025-10-08 00:00:00,14:24,S,00001,S,,add22,1,,,,0,00013504,1,AYALA-FRN
1,2025-10-08 00:00:00,00013606,2025,500.000,160.000,,,2025-10-08 00:00:00,14:30,S,00001,S,,20,1,,,,1,00013505,1,AYALA-FRN
1,2025-10-08 00:00:00,00013607,2025,368.000,0.000,,2541-ah8m,2025-10-08 00:00:00,14:35,S,1,S,,fp538,1,,,,0,00013506,1,AYALA-FRN
1,2025-10-08 00:00:00,00013608,2025,1050.000,21.000,,,2025-10-08 00:00:00,14:45,S,00001,S,,14,1,,,,0,00013507,1,AYALA-FRN
1,2025-10-08 00:00:00,00013609,2025,1000.000,844.290,,,2025-10-08 00:00:00,14:58,S,00001,S,,24,1,,,,1,00013508,1,AYALA-FRN
1,2025-10-08 00:00:00,00013610,2025,844.290,580.290,,,2025-10-08 00:00:00,14:58,S,00001,S,,add24,1,,,,0,00013509,1,AYALA-FRN
1,2025-10-08 00:00:00,00013611,2025,313.000,0.000,,2514-77jl,2025-10-08 00:00:00,15:03,S,1,S,,fp1613,1,,,,0,00013510,1,AYALA-FRN
1,2025-10-08 00:00:00,00013612,2025,1000.000,494.000,,,2025-10-08 00:00:00,15:04,S,00001,S,,24,1,,,,0,00013511,1,AYALA-FRN
1,2025-10-08 00:00:00,00013613,2025,500.000,72.860,,,2025-10-08 00:00:00,15:10,S,00001,S,,14,1,,,,1,00013512,1,AYALA-FRN
1,2025-10-08 00:00:00,00013614,2025,59.000,0.000,,,2025-10-08 00:00:00,15:14,S,00001,S,,ana,1,,,,0,00013513,1,AYALA-FRN
1,2025-10-08 00:00:00,00013615,2025,1000.000,365.720,,,2025-10-08 00:00:00,15:19,S,00001,S,,,1,,,,1,00013514,1,AYALA-FRN
1,2025-10-08 00:00:00,00013616,2025,1000.000,177.000,,,2025-10-08 00:00:00,15:21,S,00001,S,,39,1,,,,0,00013515,1,AYALA-FRN
1,2025-10-08 00:00:00,00013617,2025,500.000,311.430,,,2025-10-08 00:00:00,15:22,S,00001,S,,29,1,,,,1,00013516,1,AYALA-FRN
1,2025-10-08 00:00:00,00013618,2025,1000.000,762.860,,,2025-10-08 00:00:00,15:28,S,00001,S,,13,1,,,,1,00013517,1,AYALA-FRN
1,2025-10-08 00:00:00,00013619,2025,1500.000,218.000,,,2025-10-08 00:00:00,15:31,S,00001,S,,14,1,,,,0,00013518,1,AYALA-FRN
1,2025-10-08 00:00:00,00013620,2025,184.000,0.000,,2541-vgok,2025-10-08 00:00:00,15:33,S,1,S,,fp1614,1,,,,0,00013519,1,AYALA-FRN
1,2025-10-08 00:00:00,00013621,2025,50.000,11.000,,,2025-10-08 00:00:00,15:36,S,00001,S,,ok n,1,,,,0,00013520,1,AYALA-FRN
1,2025-10-08 00:00:00,00013622,2025,1869.000,0.000,,,2025-10-08 00:00:00,15:57,S,00001,S,,favorpls,1,,,,0,00013521,1,AYALA-FRN
1,2025-10-08 00:00:00,00013623,2025,1010.000,0.000,,,2025-10-08 00:00:00,16:00,S,00001,S,,29,1,,,,0,00013522,1,AYALA-FRN
1,2025-10-08 00:00:00,00013624,2025,149.000,0.000,,5957f1b74fcc,2025-10-08 00:00:00,16:07,S,2,S,,26,1,,,,0,00013523,1,AYALA-FRN
1,2025-10-08 00:00:00,00013625,2025,1000.000,854.280,,,2025-10-08 00:00:00,16:13,S,00001,S,,27,1,,,,1,00013524,1,AYALA-FRN
1,2025-10-08 00:00:00,00013626,2025,150.000,1.430,,,2025-10-08 00:00:00,16:23,S,00001,S,,14,1,,,,1,00013525,1,AYALA-FRN
1,2025-10-08 00:00:00,00013627,2025,306.000,0.000,,,2025-10-08 00:00:00,16:27,S,00001,S,,30,1,,,,0,00013526,1,AYALA-FRN
1,2025-10-08 00:00:00,00013628,2025,1000.000,573.000,,,2025-10-08 00:00:00,16:33,S,00001,S,,24,1,,,,0,00013527,1,AYALA-FRN
1,2025-10-08 00:00:00,00013629,2025,500.000,240.710,,,2025-10-08 00:00:00,16:36,S,00001,S,,14,1,,,,1,00013528,1,AYALA-FRN
1,2025-10-08 00:00:00,00013630,2025,240.710,121.710,,,2025-10-08 00:00:00,16:36,S,00001,S,,add14,1,,,,0,00013529,1,AYALA-FRN
1,2025-10-08 00:00:00,00013631,2025,500.000,133.000,,,2025-10-08 00:00:00,16:38,S,00001,S,,13,1,,,,0,00013530,1,AYALA-FRN
1,2025-10-08 00:00:00,00013632,2025,500.000,381.000,,,2025-10-08 00:00:00,16:50,S,00001,S,,29,1,,,,0,00013531,1,AYALA-FRN
1,2025-10-08 00:00:00,00013633,2025,150.000,31.000,,,2025-10-08 00:00:00,17:13,S,00001,S,,13,1,,,,0,00013532,1,AYALA-FRN
1,2025-10-08 00:00:00,00013634,2025,794.000,0.000,,528109786468,2025-10-08 00:00:00,17:23,S,2,S,,24,1,,,,0,00013533,1,AYALA-FRN
1,2025-10-08 00:00:00,00013635,2025,250.000,12.000,,,2025-10-08 00:00:00,17:37,S,00001,S,,24,1,,,,0,00013534,1,AYALA-FRN
1,2025-10-08 00:00:00,00013636,2025,1000.000,62.000,,,2025-10-08 00:00:00,17:51,S,00001,S,,29,1,,,,0,00013535,1,AYALA-FRN
1,2025-10-08 00:00:00,00013637,2025,500.000,351.000,,,2025-10-08 00:00:00,17:52,S,00001,S,,13,1,,,,0,00013536,1,AYALA-FRN
1,2025-10-08 00:00:00,00013638,2025,1000.000,604.000,,,2025-10-08 00:00:00,17:57,S,00001,S,,30,1,,,,0,00013537,1,AYALA-FRN
1,2025-10-08 00:00:00,00013639,2025,598.000,0.000,,528110936477,2025-10-08 00:00:00,17:59,S,2,S,,14,1,,,,0,00013538,1,AYALA-FRN
1,2025-10-08 00:00:00,00013640,2025,278.000,0.000,,528110943153,2025-10-08 00:00:00,18:00,S,2,S,,add14,1,,,,0,00013539,1,AYALA-FRN
1,2025-10-08 00:00:00,00013641,2025,1500.000,226.000,,,2025-10-08 00:00:00,18:02,S,00001,S,,13,1,,,,0,00013540,1,AYALA-FRN
1,2025-10-08 00:00:00,00013642,2025,389.000,0.000,,528110956517,2025-10-08 00:00:00,18:04,S,2,S,,39,1,,,,0,00013541,1,AYALA-FRN
1,2025-10-08 00:00:00,00013643,2025,1446.000,0.000,,528110975815,2025-10-08 00:00:00,18:08,S,2,S,,27,1,,,,0,00013542,1,AYALA-FRN
1,2025-10-08 00:00:00,00013644,2025,300.000,82.000,,,2025-10-08 00:00:00,18:14,S,00001,S,,20,1,,,,0,00013543,1,AYALA-FRN
1,2025-10-08 00:00:00,00013645,2025,500.000,168.000,,,2025-10-08 00:00:00,18:20,S,00001,S,,14,1,,,,0,00013544,1,AYALA-FRN
1,2025-10-08 00:00:00,00013646,2025,500.000,224.290,,,2025-10-08 00:00:00,18:22,S,00001,S,,39,1,,,,1,00013545,1,AYALA-FRN
1,2025-10-08 00:00:00,00013647,2025,1000.000,518.000,,,2025-10-08 00:00:00,18:25,S,00001,S,,30,1,,,,0,00013546,1,AYALA-FRN
1,2025-10-08 00:00:00,00013648,2025,150.000,1.000,,,2025-10-08 00:00:00,18:26,S,00001,S,,24,1,,,,0,00013547,1,AYALA-FRN
1,2025-10-08 00:00:00,00013649,2025,1000.000,737.860,,,2025-10-08 00:00:00,18:29,S,00001,S,,20,1,,,,1,00013548,1,AYALA-FRN
1,2025-10-08 00:00:00,00013650,2025,100.000,1.000,,,2025-10-08 00:00:00,18:33,S,00001,S,,13,1,,,,0,00013549,1,AYALA-FRN
1,2025-10-08 00:00:00,00013651,2025,1000.000,549.000,,,2025-10-08 00:00:00,18:38,S,00001,S,,13,1,,,,0,00013550,1,AYALA-FRN
1,2025-10-08 00:00:00,00013652,2025,2000.000,904.000,,,2025-10-08 00:00:00,18:41,S,00001,S,,39,1,,,,0,00013551,1,AYALA-FRN
1,2025-10-08 00:00:00,00013653,2025,870.000,0.000,,tnxo-ahfk,2025-10-08 00:00:00,18:45,S,1,S,,fp-1615,1,,,,0,00013552,1,AYALA-FRN
1,2025-10-08 00:00:00,00013654,2025,500.000,311.000,,,2025-10-08 00:00:00,18:50,S,00001,S,,30,1,,,,0,00013553,1,AYALA-FRN
1,2025-10-08 00:00:00,00013655,2025,324.000,0.000,,tnxo-op91,2025-10-08 00:00:00,18:52,S,1,S,,fp-1616,1,,,,0,00013554,1,AYALA-FRN
1,2025-10-08 00:00:00,00013656,2025,576.000,0.000,,0bf01b6bb671,2025-10-08 00:00:00,19:02,S,2,S,,14,1,,,,0,00013555,1,AYALA-FRN
1,2025-10-08 00:00:00,00013657,2025,300.000,77.000,,,2025-10-08 00:00:00,19:04,S,00001,S,,27,1,,,,0,00013556,1,AYALA-FRN
1,2025-10-08 00:00:00,00013658,2025,1000.000,692.000,,,2025-10-08 00:00:00,19:15,S,00001,S,,25,1,,,,0,00013557,1,AYALA-FRN
1,2025-10-08 00:00:00,00013659,2025,149.000,0.000,,,2025-10-08 00:00:00,19:18,S,00001,S,,19,1,,,,0,00013558,1,AYALA-FRN
1,2025-10-08 00:00:00,00013660,2025,0.010,0.000,free gravy,store rep,2025-10-08 00:00:00,19:21,S,9,S,,ok na,1,,,,0,00013559,1,AYALA-FRN
1,2025-10-08 00:00:00,00013661,2025,1000.000,765.720,,,2025-10-08 00:00:00,19:29,S,00001,S,,30,1,,,,1,00013560,1,AYALA-FRN
1,2025-10-08 00:00:00,00013662,2025,765.720,586.720,,,2025-10-08 00:00:00,19:30,S,00001,S,,add30,1,,,,0,00013561,1,AYALA-FRN
